Substrate_Type,Deposition_Method,Material_Type,Film_Thickness_nm,Annealing_Temp_C,Nanostructure_Size_nm,Gate_Length_um,Gate_Width_um,Mobility_cm2V-1s-1,Threshold_Voltage_V,On_Off_Ratio,Subthreshold_Swing_Vdec,Gate_Density_gates_per_mm2,Bending_Radius_mm,Cycles_to_Failure,Power_Consumption_mW,SNN_Accuracy_%,Response_Time_ms,Temperature_Stability_%,Transparency_%,Device_Quality
Polyimide,Solution,ZnO,132.91169582163752,249.14075004637823,10.754212013966391,7.0466503597097025,72.27197292026435,56.11741613386138,-0.5809262074356101,87669654.50393023,0.40685367160514224,1201.3501309850005,12.493025652930623,8084,1.1744251265230954,79.44922774562022,2.964008557035911,92.72826694406939,61.246800301393456,Low
PEN,Sputtering,ZnO,28.409296156967102,336.6254468816617,17.453939111115226,8.704589997962984,31.96506601618732,39.56325559047201,-0.3875769648121503,21637931.020213235,0.46509602495169644,102.06533762937181,2.2185874456889274,13455,5.29444428005077,92.67336554401665,1.709980350733892,85.73546869548521,69.64585771697271,Medium
Polyimide,Solution,IGZO:ZnO Hybrid,144.2571828836978,237.8191130501657,9.582850071472421,9.969687216470534,83.83987966534953,26.721985231180415,2.982399272690305,80721125.12051198,0.34982156161438144,1811.2474464599593,21.42314681919374,11607,7.6082444479037,77.13943336637634,0.23157457476729734,86.06800147711748,84.27342495290958,Low
PEN,Solution,ZnO,23.268454576045453,346.0871140540744,42.447720951074395,4.555154123553351,17.07212386817254,18.97170597894423,-1.0347989675911804,75742645.81111942,0.15603981773963985,1183.4521326963913,11.034707850272138,17919,3.413107142532562,89.42329816929843,2.2771252007870038,98.30806471386838,74.91126569588465,Low
PEN,ALD,IGZO,110.27855929699214,252.45695144869703,12.975297301117038,1.5559333579414625,184.34413228976103,59.01743514398827,-0.6870178549391578,35700160.42183402,0.45253545660993766,795.3931757508781,18.004489628308136,48004,3.853326715981695,79.38777020086025,0.6189410472564115,96.48738320443665,78.0904623078116,Low
PEN,Solution,IGZO,30.686918282531614,172.85715399959588,13.560497698222408,0.7889508676756958,137.89115614366045,59.066099894199716,-0.9148818495744033,98952100.75049171,0.1329192842768347,1675.4707679302828,28.78837358160496,20394,9.348049508956512,84.76561474708011,3.133884120847252,87.95411759867338,92.10534588152099,Medium
PEN,Sputtering,IGZO:ZnO Hybrid,138.38795532656815,302.9601944918554,75.57861950287828,7.40533060832783,198.24227378471159,55.87373215292691,-0.02555266342372997,26264611.419881344,0.14587724795789098,859.6816727653896,10.385067962532379,11819,2.2088295319225026,89.54061022714674,3.1359767910911716,94.30701959821381,64.01414239349607,Medium
PEN,Sputtering,IGZO,80.37632070932057,285.7795450155681,70.44913041320416,8.803129877432799,177.7364009089138,48.21180324328006,-0.5542087414473449,25487778.57050924,0.1719783455631637,164.68456178050286,29.72666075444491,12969,1.1271193032959812,87.07759265088586,0.28501978403216355,96.92019352646824,62.493425033490965,Medium
Polyimide,Sputtering,ZnO,37.878090726212,304.5973442611173,38.906494760852446,2.5967695664719774,99.86821280264901,22.917874906009004,0.7395958179649744,77228193.87367325,0.1869108401689631,1660.0372238083357,19.71639480821186,18333,3.499760126620178,86.71213720522714,1.5242646818369487,98.34385962050297,89.8175762193363,Medium
Polyimide,Sputtering,IGZO,64.30604097268005,340.2884057451362,78.93539906376543,2.0052563533041066,108.74015591857162,49.93502659236969,0.6420931809605395,43471385.23192791,0.28151583895896376,1137.1328619375483,8.77848265599414,12700,7.4846289829735095,71.9047442340709,2.127062692321119,92.02460390258719,87.11995291007473,Low
PEN,Solution,IGZO:ZnO Hybrid,41.42720779507907,305.2978605302036,5.013989612799733,1.0909483694940643,46.20944883826683,27.48361594991449,2.556775287530864,33086191.528156515,0.3710558121953198,742.4727226259728,14.229780724595217,32792,6.298165181455706,77.22322813297616,2.7962940795099724,98.46249816101806,69.23069654307614,Low
PEN,Solution,ZnO,42.1756485024217,272.26732044332937,51.04845922050453,8.31567775631346,97.78747513951556,22.972520398527486,-1.3436702364984834,17874493.905856904,0.46679367848030767,576.6955150723172,22.73268742674051,34311,4.2163748497587346,86.58333940583971,1.5507108055701562,92.61775109076342,71.3481944230929,Medium
Polyimide,Sputtering,IGZO:ZnO Hybrid,143.2540816222875,321.4617804721682,51.232113302890255,3.4581284289795513,181.5752959636342,45.967594715645376,-0.060541904995064844,76535589.76914506,0.08979691430097611,1228.2151728893086,14.501381415126275,37668,9.651050075035123,70.53119900925603,1.509957911501851,95.32342063266536,70.85972425214811,Low
Polyimide,Sputtering,ZnO,77.88199459702247,284.6492878709063,39.30822919024162,4.316120481217877,19.662150490806013,9.38096601912326,1.1849605139869057,78634317.39554635,0.47946621300270614,495.29414162769024,3.918211885563467,12945,7.376464739116275,77.26868339836341,4.9167742656262705,99.68544039137709,82.6733079307669,Low
PEN,Solution,IGZO,122.54429430769675,231.62381136518462,34.77109797007196,5.276126820291317,174.07579256967884,7.670949781261394,1.2216079282978374,56660734.682981744,0.464595335193566,715.3166844583061,6.720902518711186,37992,0.7124281013946084,76.6463719435047,0.30512769903240955,88.5392768379179,62.14240274461428,Low
Polyimide,Sputtering,IGZO:ZnO Hybrid,103.14872295309864,327.12395284835463,39.15373516104557,8.474805724990732,74.78008231209586,29.63745334496521,0.6605680305639412,95731788.18300538,0.07429968148146752,1309.4075878865688,24.156336881950473,47526,7.471851294155078,77.2458271946642,4.946322529046644,87.52781914123717,77.12905548423043,Low
PEN,ALD,IGZO:ZnO Hybrid,107.93542710399099,194.38009215687458,36.12203270597604,6.682915604834107,180.90742536829887,29.510134045218905,2.170494933665852,31823145.4095612,0.2121445119612032,1774.9344557712707,20.154446120105717,48717,0.3379817034679977,85.53267548743295,0.333984511284143,90.13028237466806,64.68555391894608,Medium
Polyimide,Sputtering,ZnO,37.120147001365005,292.92825498174483,59.786935811172455,6.343113983649207,188.7671822048821,54.26042841851092,-1.2177502286349355,21969708.357478928,0.4159145256347014,1112.4916239440377,17.955113365299745,36634,6.538200898862314,86.87685026655657,1.5128729961939609,87.46598534080464,88.69084893241866,Medium
PEN,Sputtering,IGZO:ZnO Hybrid,50.44397808601313,326.3126909881514,15.151657622996305,2.1688849495811517,137.46432853036214,11.938420295829923,2.169694945110612,67749902.22575684,0.3252094454657305,1542.3021567682758,6.693415181151236,19630,2.1837800792973217,96.36094183681152,2.5190851893498154,89.26244208557311,73.32320515084878,Low
Polyimide,ALD,ZnO,122.2775435700768,296.2633039406593,19.82294154433476,5.375303971243382,136.2405194526088,11.780616009882703,0.7263940819606662,75843279.99356247,0.4005922745217967,1549.8151471497795,25.4572084698095,42036,6.994777869471822,81.19490042176035,0.8021618807701936,96.14477985055906,78.46502676268108,Low
PEN,ALD,ZnO,146.1996068417218,289.4550838107714,18.53886712943177,7.296119663197224,96.02332416466061,13.109893026119565,-0.8980768721534902,22498347.99547672,0.3735650024554494,1362.2725100528348,28.900723068415004,25944,3.166817709813182,96.87078859715065,0.7607471763417468,92.1628605388193,61.02611630725751,Low
Polyimide,Solution,ZnO,54.147833537824724,300.5276588143672,24.68529388409484,9.745978388789672,168.7526426633044,6.635494371203143,2.4856586109321497,7670310.318468713,0.27354655090722363,567.0928415929836,3.1448387297387472,24360,8.742762448760093,88.90667600454094,1.3559322949786348,90.62561941742352,62.03925097393683,Low
Polyimide,Solution,ZnO,55.303939417635185,243.0110496601289,44.39438140861875,2.413359937526846,192.7064241023238,8.94524557981996,1.4215295079343355,81053543.49377133,0.0685481206782648,1746.8983364854596,4.184892378307948,13813,3.4354469822554585,96.46715148111612,4.87018519951049,90.5308600791369,83.62691907567131,Low
PEN,ALD,IGZO,81.47662726541762,324.8341364314052,13.340656050366405,0.5906618541386531,157.26554206443265,41.29284267559715,-0.7640444092913732,97650432.34486479,0.31292069092902547,928.9237457151763,26.772286092807814,5601,6.23498896850254,94.1706909487214,1.9625726084853645,87.9179496235008,86.83696907994661,High
Polyimide,ALD,ZnO,147.8992406712069,190.68729502721823,70.11269714948781,1.2153636191854627,128.16797941377473,28.737138101463007,-1.3485762447043803,64470781.88436771,0.07185499387668319,184.0004134778311,24.835463112899593,13930,2.9306828405744842,89.93989085882293,2.8733747075190403,91.71117181430493,84.85124546107704,Medium
PEN,Solution,IGZO:ZnO Hybrid,54.96466295744124,175.47728320006786,27.302114848135425,4.070598419228803,125.29065020605398,46.998168689840746,-0.8650065825030783,27793911.345387977,0.3216770228908089,564.7640731320978,19.302164754316223,5333,9.180493296907565,80.32707108604983,3.551027871670067,94.36953338032265,85.79565227602511,Medium
Polyimide,Sputtering,IGZO,72.90634825245431,207.1017560237023,17.19034906015309,8.295174153586878,171.39928130089584,59.59287452199131,1.2395908208117712,99667294.12919368,0.4101848881221552,1554.5418727887,28.459025851611862,6399,7.831860212178906,76.99220298287133,3.736886994068631,87.08732251777336,63.661694769226514,Low
PEN,ALD,IGZO:ZnO Hybrid,135.8924020310559,256.3154793549986,55.671598219868244,0.5678497767983279,112.82871549654669,41.24690746044507,-0.693166941329782,89327730.96034507,0.31324628691586337,231.3533380532298,20.10005618377609,18839,2.508698475811571,76.44935162984893,3.471400735092239,99.59219292205321,84.27077943841394,Low
Polyimide,Solution,IGZO,20.37973424077706,252.11235908186762,7.856472544948946,4.838940632415483,162.7333783872763,7.775056384106805,-0.4840661630623735,51342930.82156659,0.49865981205276366,379.99236409433126,8.047587720426094,41204,9.49308745433073,97.61304128623216,1.7509481466394519,91.649217646401,66.36116539411827,Low
PEN,Sputtering,ZnO,25.169575448514042,314.11975153531733,51.497642365562314,3.627690845743248,106.68819848310669,10.750957561488782,-1.3868712340965863,82533875.27133496,0.2551399250811949,1419.0309504792385,22.401985064073205,21195,3.6358601368046597,97.79864145075139,0.6474663540447061,99.21941375127092,63.43054011568749,Low
Polyimide,ALD,IGZO,98.5293180192585,230.91373128080346,57.364882300737484,0.9985762459474119,21.864412245045585,53.45522466480893,1.7531880250737162,81583894.12106405,0.38697235862179435,1795.941500482327,20.079889652877842,28848,6.553462981905156,91.02010983220495,1.4804107291327335,87.01988389936278,86.50062906591944,High
PEN,Sputtering,IGZO,137.9594214126701,246.86888525830173,21.118739854003937,4.777244723389864,82.94993169178949,34.01227695070439,2.146639798917467,93480548.97765322,0.35024598128385837,1304.09080960951,29.600851656280824,24693,7.454246988032524,95.63008353821785,1.1304466111705826,96.50823929759021,91.12921409855477,Medium
Polyimide,Solution,IGZO:ZnO Hybrid,51.0513658522506,152.67353665187912,8.147305508272572,2.920112719698829,94.44378195758476,50.3660437667657,2.085816795474554,84093975.13890827,0.4961442612011396,522.3530022761538,7.989080618494169,48715,0.3267313985026319,96.65088872929276,0.7677587938596522,94.26457075815317,85.08484675918055,High
PEN,ALD,IGZO:ZnO Hybrid,81.05343070849217,231.9478472885878,32.27340191895872,3.8429059262965612,36.90727654745727,52.11367849237093,-0.9259433188607209,64371486.80335688,0.3709485522846973,201.48615017414235,18.740778218152773,47729,9.593776726956737,84.83512969906005,0.2200339855829317,97.30096179315056,88.19507084851637,Medium
PEN,Sputtering,ZnO,78.56048921551638,279.55484659006845,12.394567268145236,7.203345395450784,29.474302545950433,56.02209978247356,2.564855073249417,60934278.85846117,0.12381382915672523,1268.7405068455923,23.844690622303432,41854,3.509968930264913,88.24273102813,4.68505666038623,94.01016884432808,94.68808542925655,Medium
PEN,ALD,IGZO,81.48627499241633,153.10166612531845,13.735838725500281,5.454734347154187,111.73834043482128,57.24060630175011,1.52525473263336,46741055.26027785,0.4799829678877584,190.05729806921156,11.491526501468782,37450,1.97881104496912,82.14388043968623,4.613068494072158,99.4425494986421,64.71645689923396,Medium
Polyimide,Sputtering,IGZO,100.92756044486687,206.17639303724874,24.069592358364844,1.6841505754317267,26.177290945655606,35.51541880768184,2.5388788006958904,62652299.14067603,0.35049975190059257,1264.1718986893384,12.631028326750656,2854,8.522007138112132,82.13623216427263,0.3470433275878294,94.40397746394787,93.78033933515636,Medium
PEN,Solution,IGZO,81.0666891887889,191.59127185787798,27.160094347006947,9.633438134024571,67.55958189911595,23.756109474081864,0.5122222703879862,79523706.48717298,0.07670220386287546,528.6018939060806,26.86125147319298,32558,7.058702899951802,71.11443864069382,0.9481144068199688,96.76906188016702,81.04192319215359,Low
Polyimide,Solution,ZnO,78.17085837191951,158.39708578191764,44.74777557660654,6.541152274242514,151.47342543298444,57.902568089139926,0.46629687487663984,96904072.2539923,0.3459057376030756,1818.8465185767764,13.317456629048678,3985,0.9587583989711905,82.58082235405936,0.7835523101676889,98.16372658800051,88.46386050707571,Medium
PEN,ALD,ZnO,81.65749465606388,245.8520179829075,55.87939141272598,7.77575004379405,193.24211411791634,35.107352330067386,2.0304143340820286,46734062.94463019,0.4474037330036488,1002.6760701259875,19.492519853077205,44585,1.2587413556300187,89.53120453388232,1.4779923786654352,95.7187520681569,82.75592135556845,Medium
Polyimide,Sputtering,ZnO,96.8127673652354,186.34465864563128,49.45782056526386,1.2525249250795227,146.39541030486643,8.533899762503607,-1.0801596503546542,57369583.76684582,0.30966883789551125,525.4830232884217,26.898667850751117,20278,7.180399519471124,82.23748281709057,1.0999374653458316,92.8635498484474,79.95132260748721,Low
PEN,ALD,ZnO,89.81097348567658,298.616307926276,16.12702529671376,0.9470546048701796,198.59885420604533,40.35271025329258,0.8439331648569857,44486101.450927585,0.20930883711440507,1720.976101461324,7.875144326535718,41264,0.8403542339949314,95.29988062943174,4.73468233324949,89.0922561814513,84.62666479075907,High
Polyimide,ALD,ZnO,131.03767969456555,319.5855767526697,17.90645243394698,0.6847564784967711,142.6842145430865,37.32266127172559,2.2637290603405154,66852177.21213057,0.4194093353317772,582.6672570502658,29.492564297872963,34326,9.180036807728245,79.64432561980352,0.5124351391449988,97.81738920093504,71.2090532579544,Low
Polyimide,Sputtering,IGZO:ZnO Hybrid,26.43459095417666,259.11703653382955,70.90769373446858,2.293543263847722,65.82094942432224,54.26860800920883,2.235866533813071,62995751.201085344,0.40213040369262326,682.5382453972635,21.654698951169124,20280,7.441247355781568,73.84777935026463,1.137187052322066,92.20867379033018,92.34950332221695,Low
PEN,Sputtering,IGZO,128.3312192914916,346.3414685042283,46.87642362980852,4.436879778325704,137.68998269601877,40.925295403679684,2.802597853540661,1793200.6814603938,0.29488196940408534,1685.1280082053659,15.891407435960454,35022,3.4213728390731895,93.53520203114272,0.4955441924562808,94.31062339502589,64.03524002195225,High
Polyimide,Sputtering,IGZO,129.71019963952412,240.09571429411906,70.24533746732668,9.390348267326816,143.40978538741172,24.197883345385325,1.6422266708874593,54120744.29447484,0.11946279645315516,686.7048566211323,14.065775801827936,16667,3.6930939143308485,89.54448963152916,4.903888208357738,86.1883980682138,71.13109144302618,Medium
Polyimide,Solution,IGZO,57.03804279902491,252.6736420449831,32.86598834899058,4.842066763024874,80.62812707712752,58.142414913820126,-0.5650321675212224,8857804.700944412,0.1629439184854316,879.311161538211,28.722209235442126,19065,5.114311352420604,77.01276498729688,4.600226194575325,92.46026984690275,61.09068236201762,Low
PEN,ALD,IGZO,80.17075415206058,347.84355079155,51.08000055734929,3.2574235010390296,13.365631615783913,49.08907172901185,-1.4087385829743864,2648097.964373779,0.38231778748374756,760.5647744418465,7.760295170830658,49846,3.673597195120548,85.55708642522475,3.6114947898505143,95.47236466029767,69.49630666761321,Medium
Polyimide,ALD,IGZO,77.0100035098666,196.30968719300978,44.27475620409581,5.838384908436802,143.6079591073425,39.67296901097449,0.6573710938219586,79121804.23684898,0.4127369744277174,321.16060387771415,10.727131191686917,22655,7.856338659239325,81.65371781921998,2.1872678578775755,93.76107864900655,67.63745769994915,Medium
Polyimide,Solution,IGZO,48.40627846603694,338.5091879353811,28.934261736534694,1.5633784922804979,14.123018102352908,21.110886187171758,0.8116673953014999,25872399.717308458,0.17566937511844538,173.9020432689697,10.618197155341893,11006,9.749895746605995,97.22693351663408,1.0318728640675636,91.72832284068558,61.737080123752094,Medium
Polyimide,Sputtering,IGZO,71.58359012122114,158.56751102382265,40.24365290251965,6.290305964547341,129.92573483141354,25.544716297286254,-0.41881836975480846,34072101.17795705,0.21559328473405398,1476.6272807158646,10.092177372564977,7283,5.886763002838111,87.61263063669824,1.185299652598698,88.35140975124504,77.21209223470177,Medium
PEN,Solution,IGZO,25.770410382211075,239.27737805263894,42.686815762019904,5.900103566139782,41.087132861085465,41.848345825316116,-0.9388614879437855,6417817.914530581,0.08493434836240782,1325.7605354778693,15.119065266039298,42622,4.515769543908536,74.59328857442276,2.2708960419244564,89.6450530013524,76.40226146494635,Low
Polyimide,Solution,IGZO:ZnO Hybrid,56.11686946162548,164.00070242661315,20.057823106750895,8.023933817354242,117.46467027212823,8.958945015482694,1.1379367478572906,17958231.04683012,0.3710578767649249,636.4955283489086,29.697018531499328,46076,2.30546398865535,84.56230512647257,3.86429108954876,95.50936537243452,62.72109053645341,Low
PEN,Solution,IGZO,126.16868280859335,295.8469485827286,28.62577792825487,9.873532310361728,105.743474822314,19.11743254076449,1.939150533108636,76562825.77759665,0.05160989507001411,661.6383374712692,26.886029468054087,4325,6.568990850553222,95.01414814319168,1.3971745303948988,88.36286048259099,69.16476859929449,Low
Polyimide,ALD,IGZO:ZnO Hybrid,56.99309922917668,271.6817871760036,64.35573128802318,2.88329798130305,12.567592038174688,44.264551336812886,2.9691934661557227,49358147.71495976,0.07094368454858063,1895.5109877164946,11.182587913001612,31783,6.887210931972431,89.47340343094139,1.6228803714197688,94.32589922963322,93.36627561632247,Medium
Polyimide,Solution,ZnO,126.36686693727218,291.3268526935193,73.68411795905953,5.341736282635726,78.94450522906966,31.40101804145415,1.9123617774473334,88068039.57038935,0.051954830502840464,1976.5751417436352,13.840363240443855,4143,6.883387009442201,94.43111020686104,3.039727027881906,93.84606418834305,63.87578185786471,Medium
Polyimide,ALD,IGZO,89.10793039857602,224.8960799936034,31.984557015897458,9.134221360030534,124.20732180529752,27.131646064793657,2.071345864150114,39730240.72536885,0.3403938125019275,999.5263161440178,20.74546089880608,36805,0.367151855098074,77.26158010210357,1.2648738751634427,99.55626219080295,70.67565271008138,Low
PEN,ALD,ZnO,134.3821480569508,223.89638680627604,28.02292116567636,7.959303902016993,171.23524486076815,13.330169232022797,1.2740739520295885,26877386.56806928,0.23782420746524596,1624.658316414838,2.480247059505195,13417,9.001308796538662,95.76218993437871,2.9626712443347376,85.91172763727005,61.255183945913046,Low
Polyimide,ALD,ZnO,94.72134205437398,159.0638557921789,19.63978734289119,5.1303598794576715,178.84200162893828,29.301696896275292,2.9366519653650798,34766505.44772051,0.1838960426044986,1499.7031641517942,24.96430244319814,32300,3.447254977948849,91.91272862290099,1.9969413770341946,86.62183910944093,65.21105209183183,Medium
Polyimide,Sputtering,ZnO,23.856868998416175,219.98898790592796,55.886837648793595,9.48103067134039,101.93149430631242,47.38805839181286,1.3798037330155668,71280051.63375528,0.4607154546606997,664.9036480728892,26.634345604733745,27526,7.46724104856793,91.13849890770427,0.26840420891660544,92.59125198468635,84.47889876130263,High
PEN,ALD,IGZO:ZnO Hybrid,107.8046269811216,335.8576804524119,29.232477624975296,1.043748588409689,148.40027258689324,19.520706533954115,2.3711397887986694,55505017.17672526,0.136761257604473,211.26914998890885,26.001609361086953,29896,7.6220883802931665,80.0496910231422,2.073236302536623,92.90664738030452,72.83507752320286,Low
Polyimide,ALD,ZnO,25.830963843063927,225.8453074360898,79.08121543243914,9.344486887269548,70.12636954135695,5.296919820102258,2.756030908084301,90420078.84316726,0.22521560467163027,370.856888556386,12.501522832795013,38443,6.540494290241171,95.74208384905532,4.60567386964381,85.59891488207757,75.82267997376923,Low
PEN,Sputtering,ZnO,78.57761246780743,316.273541244394,29.42636015479649,0.9798202276366622,75.01541709414491,41.76776956330406,2.684363252252524,60220855.25119444,0.4731403104174883,1692.7588223014504,14.935986206197828,28606,4.009178579128492,88.50140194440328,1.5362482077539572,97.38783131289178,65.49424382957297,Medium
PEN,ALD,ZnO,140.8254702815048,318.4651009499868,34.560203508697114,5.699395069089501,46.94806864463961,58.49446324379039,0.2163690470251043,49306890.6660655,0.2421979532766691,1489.306257992934,2.346873013305163,40916,6.123003746483603,94.70334482902128,1.6818787082386981,92.42085247154344,83.87490605119555,High
Polyimide,Solution,IGZO,41.47651211392052,224.64823127584677,50.25006471590261,8.959189006010314,116.77014089871547,38.37546099737206,-1.146020737585836,78577414.86143441,0.299612158541176,1362.2362044783279,13.183069745219424,8551,0.49796704345297793,80.46817222360188,0.4231103514905058,90.19965619960793,86.30325593319388,Medium
PEN,Solution,IGZO,70.68340588240073,276.3977360792378,65.12632198934787,2.9958489638323766,69.7671886761994,11.595702240992157,-0.7265683385733892,94753909.73483719,0.08615158995626941,348.23278022363183,14.891951026264842,36436,7.642768342660272,74.22391064086634,3.113732497989542,89.78280655922313,66.3389217330859,Low
Polyimide,ALD,IGZO:ZnO Hybrid,114.8818401503022,169.07432045461172,40.21389990092253,4.9863607399790055,26.030470323315956,22.640320078957018,-1.2334951257152664,35591032.665384606,0.40557487410205806,1315.868306155997,27.395280205917402,48680,1.0859276184505553,79.63777822638934,4.261287585061861,97.92110772331272,61.574771226697976,Low
PEN,Sputtering,IGZO:ZnO Hybrid,134.6936122923302,170.7357161468553,36.699202534171874,3.581124351801183,140.15115646600395,52.720288809612285,-1.0257137932688698,24995122.25444611,0.24024144968970718,1567.0894298369194,27.031654865202928,3246,4.027834165416057,83.2026660738803,1.8293221761561984,87.9509929964227,62.83293970081565,Medium
PEN,Solution,IGZO,107.22259061652602,159.73153273234266,79.67283751961062,9.545367212225338,144.47310944502564,17.791244084125573,-0.6690693934783607,61625577.455450974,0.41023180606931753,1735.1433247345522,29.050717794461466,40421,1.1258259978831693,85.46881387921928,1.2772032318479436,87.40626558148914,82.99660150210562,Low
Polyimide,Sputtering,IGZO:ZnO Hybrid,53.562523044852,266.2030186750219,5.787023085495833,8.324633150154362,78.39855956802099,38.423274692368445,0.034924424643307805,49892293.38717656,0.16420893915019646,125.1394304678746,26.78293958253457,44901,8.387037013609035,84.81346725563459,4.7873980854029075,88.19767793834924,64.74287108731936,Medium
PEN,Sputtering,IGZO,107.6990208791081,235.2141955252194,72.12989666384344,7.235514357600606,24.57744589664433,27.14691645396988,0.9459284095878413,98918665.63072969,0.24011543775263455,1400.5026935691076,2.229619863974077,8649,5.547993695015996,85.83558318066036,3.7508558114982935,94.37533821477945,77.28715919590924,Medium
PEN,Solution,ZnO,58.5745933435317,259.606471332848,16.18556194548031,6.082456372843533,90.99656630665092,16.431404678080696,1.702569267097887,46241554.796931855,0.40394702136425464,136.2855456460884,19.960903865302154,42209,6.9404556896757965,94.40946719146548,2.8791014404879967,97.16396283442614,65.34245358241596,Low
PEN,Sputtering,ZnO,113.39579987643559,254.21463810167756,63.944395715668506,8.295621998579406,94.04373702954094,49.73737914605738,-0.5508269875206964,7442411.820520982,0.4882449951696379,1443.0584065325331,3.910655126885142,1888,6.8575634814418684,74.93293613945693,1.5971027150899322,89.9646804068227,65.9551816871834,Low
PEN,Solution,IGZO:ZnO Hybrid,144.02430658605527,220.04059821814604,51.34486698847235,4.226536894473697,137.04746813059967,45.85572020561296,1.5263508190716273,97737132.38715582,0.076831485974271,1307.6805929908091,9.632640018639592,42983,8.431901693419194,79.16548755989726,1.1819102880843644,87.6019299717222,60.15261761695315,Low
PEN,Sputtering,IGZO,113.78114864381747,285.49468296469456,30.638546412356906,4.751742623507588,69.92911433914986,41.3875086277596,1.6691658352608885,84360258.68989807,0.4156052798385069,381.86093954604775,18.19261362517625,30424,1.4124370931168333,95.7696462226281,3.60714579110229,88.1379125144293,71.22884895504357,High
Polyimide,Solution,IGZO,132.1744653786136,301.70037618327814,70.54062166407638,7.435016350268184,139.69386315844804,17.998512464781314,1.0138005158978527,17833231.894356754,0.1853100804321996,1555.6313275557475,21.61718691541109,42559,6.631308590008353,86.25328793219158,2.6567652039729865,94.28775667776776,63.14290431255011,Low
PEN,ALD,IGZO:ZnO Hybrid,20.273499612864843,152.92565177553513,5.968042098574398,3.8986702512902855,175.58282293390377,10.382135149404752,2.566280414094198,90461479.2587558,0.2978344764009825,229.8604745604132,20.329696725678666,12075,5.793827138596208,86.91830624071758,2.6509391023346076,88.69052839321346,73.78864463691488,Low
Polyimide,Solution,IGZO,113.28437621510727,191.44845995377565,22.001798905619275,1.1070589494595513,55.12234804881797,36.68876314042814,-1.000523337351852,34073275.413966246,0.18054151922783657,1670.1576701148035,3.37363428744201,23699,0.4058815134560223,83.86381379380461,0.4611781114939947,98.1592034702705,80.92245083661544,Medium
PEN,Solution,ZnO,127.84638239248254,292.6471736166674,47.5169597187152,1.2061787844176788,195.99471566278095,35.452280844668834,-0.7029534407891123,37717427.333599105,0.32605046265559556,597.6655652116351,4.900908347947457,48972,2.0940867973457453,85.92026441459804,2.6097529361220695,86.5583703162147,72.86361817748408,Medium
Polyimide,Solution,IGZO:ZnO Hybrid,25.272635880808586,227.32403452676684,31.36566950372735,1.5959466124041868,83.40994605599332,15.361175513418015,0.42899170975268186,90640084.32139231,0.209211273789789,1408.8185383712635,5.600430762075655,10950,2.748958259644386,75.74431218624294,4.131445752093519,85.4855280100828,84.67785707923673,Low
Polyimide,Solution,IGZO:ZnO Hybrid,133.30770454747,282.49678938832164,50.77831214887457,8.761972571764796,60.77915017794173,8.093568187334487,-0.9297926914459251,53016255.347881176,0.20012670093995666,1855.0097479415535,4.559602549551351,6413,0.8183081167487449,85.85914008312572,4.739316461199219,86.32567368941356,85.95081188137753,Low
PEN,Sputtering,IGZO,53.37024968030596,219.39253194691167,6.808264505650012,4.986151044683941,90.0871246769552,9.43896498066923,1.0483326467583933,13784915.310557978,0.067072240821171,745.671346879553,6.990563851541023,40305,3.6117260783981346,98.9180207094224,0.6227437476605022,97.68464680579481,84.38122355762842,Low
PEN,ALD,IGZO:ZnO Hybrid,106.48797325714717,228.15103046592742,13.73441978612844,7.272382508774997,27.93552042173324,59.60240425820036,0.2928020997424099,36911925.37258699,0.1161321826567152,1055.4987480867965,21.27765815672366,4569,0.3693048362832094,86.41537961480134,3.1927095324254475,94.76844279498492,92.78497458710243,Medium
PEN,Solution,IGZO,124.04613427304287,181.735774737937,14.532218016382943,4.232638688246486,33.88412223730198,48.09711421085861,-0.2193189245883671,72212523.65232539,0.46268518948946546,979.9242645058557,25.26344303245628,2242,5.5765165733515225,71.28767150257488,2.88490152891141,99.36616949675876,68.30529969483028,Low
Polyimide,Sputtering,IGZO,106.14638669771621,201.64620393323202,19.196273443700708,2.957754000448528,88.74246892398297,55.70931117808449,-0.7350458414206322,17426676.96492099,0.4992248429929608,399.46156321944943,13.446788922055488,38097,2.1938595097398945,93.09663368616913,4.462531205645894,90.04444811904636,66.63097585902418,High
PEN,ALD,IGZO,31.997022969523442,271.08235150151745,39.44985806004071,3.7983255918410133,154.86445916842902,15.728009722999984,0.009022072566946315,59027217.428661816,0.4012342591413229,1221.5928199324471,21.39788217999362,31085,2.9413307445410664,81.49778743297824,3.7810957479058707,88.19017192014549,81.33990212346535,Low
Polyimide,ALD,IGZO,97.52179745184789,236.63262226303328,61.40965246576784,8.044732280513244,181.05932551915328,57.83126949778893,1.235817078745539,69530460.55311224,0.1790656811480691,1511.7036451898011,7.600455315443142,11487,9.113669099095713,74.45660830654529,4.829783158910034,93.42962858970624,80.82069533019641,Low
Polyimide,ALD,IGZO,91.44587537387866,304.860536588919,72.91541284466759,6.439553187798663,136.3154182360915,12.845989331023915,1.091033449002352,34391919.01850251,0.23110031229961664,1842.0621749552565,29.251844245735427,19309,5.077886806322901,95.01307438057405,4.8041594341517815,93.06742418690123,77.85344167861825,Low
